codigo_de_barras;nome_produto;url_imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7898620271350;"PHILIPS Monitor Branco 21.5"", pequeno, 221V8LW";https://m.media-amazon.com/images/I/51jtiaq35gL.__AC_SX300_SY300_QL70_ML2_.jpg;54;43,2;12,6;cm;2,69;kg
7898640050799;"TANCA Monitor Touch Screen 15"" TMT-530 Capacitivo, Preta";https://m.media-amazon.com/images/I/51FHofn1I2L.__AC_SY300_SX300_QL70_ML2_.jpg;41;37;12,4;cm;479;g
7898571462173;MONITOR LED TRONOS 17 17TRS-HK7;https://m.media-amazon.com/images/I/41If7hp2KRL.__AC_SX300_SY300_QL70_ML2_.jpg;35;25;15;cm;5;kg
7898571463798;"Monitor Brazil PC 171BPC-XIE 17"" HD, Widescreen, HDMI, VGA, 60Hz,";https://m.media-amazon.com/images/I/61hqxInHl4L.__AC_SX300_SY300_QL70_ML2_.jpg;43;33;10;cm;2,1;kg
7898571465372;MONITOR LED 17.1 ENTERPRISE 17EPR-XIE-V PRETO WIDESCREEN;https://m.media-amazon.com/images/I/51+2g6hMe7L._AC_SY300_SX300_.jpg;50;50;15;cm;3;kg
7898571461206;Monitor Led 17.1 Tronos 17TRS-KAN Preto Widescreen entrada VGA e HDMI;https://m.media-amazon.com/images/I/51YSV36IMFL.__AC_SY300_SX300_QL70_ML2_.jpg;47;36;14;cm;2;kg
7898620271077;"Monitor Aoc 18.5"" Led Vga e Hdmi";https://m.media-amazon.com/images/I/61tc4dcXkRL.__AC_SX300_SY300_QL70_ML2_.jpg;48,2;33,2;10,6;cm;2,4;kg
7898571462951;MONITOR LED 19 BRAZIL PC BPC-M19WR SLIM PRETO WIDESCREEN BOX;https://m.media-amazon.com/images/I/51meXkfjAgL.__AC_SX300_SY300_QL70_ML2_.jpg;47;35;9;cm;800;g
7898571460131;"MONITOR LED 19,0"" BRAZILPC 18887 HDMI BI";https://m.media-amazon.com/images/I/51IU3b2fDLL.__AC_SX300_SY300_QL70_ML2_.jpg;48;36;10,2;cm;3,8;kg
7898571462159;"Monitor LED 19"" Tronos Widescreen, VGA/HDMI Preto - TRS-HK19WV";https://m.media-amazon.com/images/I/61Na7tHettL.__AC_SX300_SY300_QL70_ML2_.jpg;49;41;10;cm;3,58;kg
7893299917547;Monitor LG 19.5 LED HDMI, D-SUB ,VESA Preto 20MK400H;https://m.media-amazon.com/images/I/61FgJP6Fv0L.__AC_SX300_SY300_QL70_ML2_.jpg;60,7;35;12,7;cm;2,3;kg
7898620271084;Monitor Aoc 21.5' Led Vga e Hdmi;https://m.media-amazon.com/images/I/61aMKTlGrxL.__AC_SY300_SX300_QL70_ML2_.jpg;55,2;38;11,2;cm;3,44;kg
7898620270988;"PHILIPS Monitor 23,8"" LED IPS HDMI Bordas Ultrafinas 242V8A, PRETO, GRANDE";https://m.media-amazon.com/images/I/61IjQIHKM1L.__AC_SX300_SY300_QL70_ML2_.jpg;61;40,2;13,6;cm;3,03;kg
7898620271091;"Monitor AOC 23,6"" LED M2470SWH2 (HDMI/VGA/VESA/Ajuste de Incilinacao/1920x1080 Full HD) - M2470SWH2, Preto";https://m.media-amazon.com/images/I/61wVJJKuwFS.__AC_SX300_SY300_QL70_ML2_.jpg;58,6;43;14,2;cm;4,84;kg
7899555689838;;;58,5;54;19,1;cm;3,5;kg
7892509095136;"Monitor Samsung LED 23.5"" Widescreen Curvo, Full HD, HDMI/VGA, FreeSync - LC24F390FHLMZD";https://m.media-amazon.com/images/I/71IQeEw4pbL.__AC_SX300_SY300_QL70_ML2_.jpg;57,8;39;13,2;cm;4,5;kg
7892509121187;"Monitor Gamer Curvo Samsung Odyssey 23,5"" Fhd com 3000:1 de Contraste - Crg50";https://m.media-amazon.com/images/I/612NQkUoZYL.__AC_SX300_SY300_QL70_ML2_.jpg;57,8;38,8;16,2;cm;4,9;kg
7893299955419;Monitor PC Gamer LG 24MS500 24” IPS 100Hz Full HD HDMI 2x;https://m.media-amazon.com/images/I/61oWoZ+68iL._AC_SY300_SX300_.jpg;60,8;41;14,2;cm;3,9;kg
7892509126168;"MONITOR GAMER SAMSUNG ODYSSEY G30 24"" 144Hz 1ms AMD FreeSync Premium";https://m.media-amazon.com/images/I/61rd8zerEqL.__AC_SX300_SY300_QL70_ML2_.jpg;60;38,3;14;cm;8,4;kg
7892509095143;"Monitor 27"" Led Samsung - Full Hd - Hdmi - Curvo - Super Slim - Lc27F390Fhlmzd, Samsung, LC27F390FHLMZD, LED, 27";https://m.media-amazon.com/images/I/71IQeEw4pbL.__AC_SX300_SY300_QL70_ML2_.jpg;70,9;45,1;17,7;cm;6,14;kg
7892509120364;"Monitor Gamer Samsung 27"" FHD,75Hz, HDMI, VGA, Freesync,Preto, Série T350";https://m.media-amazon.com/images/I/51bbd3rst3L.__AC_SX300_SY300_QL70_ML2_.jpg;74;42,5;13;cm;4,9;kg
7893299917530;"Monitor LG 29"" UltraWide Full HD Inclinação 75Hz 5ms Branco 29WK600-WAWZ";https://m.media-amazon.com/images/I/51mHapX90SL.__AC_SX300_SY300_QL70_ML2_.jpg;81;40,1;15,5;cm;4,7;kg
7893299917714;"LG, 29WL500, Monitor Ultrawide 29WL500-29"", 21:9 IPS, HDMI, HDR10, Screen Split 2.0, Preto";https://m.media-amazon.com/images/I/61rzy5ZSwrL.__AC_SX300_SY300_QL70_ML2_.jpg;83;41;16;cm;5,2;kg
7897975099893;Mouse Dexter Bluetooth 1600 DPI, Maxprint, 60000046, Preto;https://m.media-amazon.com/images/I/41-15Z7RljL.__AC_SX300_SY300_QL70_ML2_.jpg;15,4;9,8;4;cm;40;g
7897982200480;Bright, Mouse Standard Na Cor Preto, Conexão Via USB, Design Moderno, Sistema Óptico, Botão De Rolagem Macio, Compatível Com Windows 7 8 E 10, Cabo De 110 Cm;https://m.media-amazon.com/images/I/51NCC03gCzL.__AC_SX300_SY300_QL70_ML2_.jpg;11;7,4;4;cm;0,48;g
7898506460205;Mouse Multilaser Optico Classic Preto 1200 Dpi Preto Usb - MO179;https://m.media-amazon.com/images/I/51L9L5dc+7L._AC_SX300_SY300_.jpg;14;7,8;3,2;cm;70;g
7899838882345;Mouse com Fio Classic 1200DPI Cabo de 120cm 3 Botões Preto Multi (Multilaser) - MO300;https://m.media-amazon.com/images/I/415cNkqCWlL.__AC_SX300_SY300_QL70_ML2_.jpg;12,2;7,4;3,2;cm;60;g
7897975014254;;;9,55;5,5;3,3;cm;47;g
7899838812694;Mouse Multilaser Comfort 6 Botões Usb Preto - MO241;https://m.media-amazon.com/images/I/51xdhaIjtNL.__AC_SX300_SY300_QL70_ML2_.jpg;19;11,5;4;cm;70;g
7899838800257;Mouse com Fio Wave Textura Emborrachada Cabo de 130cm Multi - MO222;https://m.media-amazon.com/images/I/419BGFcoxFL.__AC_SX300_SY300_QL70_ML2_.jpg;22;16;5,6;cm;70;g
7897975015688;Mouse Com Fio Maxprint Ergon USB 2.0 Preto 1200DPI;https://m.media-amazon.com/images/I/415+qWx7YUL._AC_SY300_SX300_.jpg;10;7;3,5;cm;72;g
7897975063177;MOUSE GAMER FATALITY DAZZ;https://m.media-amazon.com/images/I/41PoVFw1TgL.__AC_SY300_SX300_QL70_ML2_.jpg;20,2;14,2;5,8;cm;0,18;g
7898554607249;Fortrek Mouse Gamer RGB BLACK HAWK;https://m.media-amazon.com/images/I/71gaGHKNukL.__AC_SX300_SY300_QL70_ML2_.jpg;17,6;12,4;6,2;cm;190;g
7898554605696;Mouse Gamer Pro M5 4800 DPI Preto Fortrek;https://m.media-amazon.com/images/I/61uhtaeC85L.__AC_SX300_SY300_QL70_ML2_.jpg;19;13,8;6,2;cm;240;g
7898554606655;Mouse Gamer VICKERS RGB 4200DPI Preto Fortrek G;https://m.media-amazon.com/images/I/41ovCVO6dPL.__AC_SX300_SY300_QL70_ML2_.jpg;19,8;14,2;6;cm;250;g
7899838813325;Mouse Gamer 6 Botões LED 3200DPI Preto Multilaser - MO250;https://m.media-amazon.com/images/I/61HJGMvXPxL.__AC_SX300_SY300_QL70_ML2_.jpg;21,6;16,6;6;cm;250;g
7898554607355;;;20;14;6;cm;187;g
7897975075026;MOUSE THUNDERTANK 6200 DPI;https://m.media-amazon.com/images/I/61s0JAiEIuL.__AC_SX300_SY300_QL70_ML2_.jpg;20,8;19,6;14,4;cm;180;g
7898555213838;Mouse Gamer C3Tech USB Bellied RGB Sensor Avago 3325 Botão de Regulagem DPI 7 Botões 7000 DPI USB Gold Macro por Software Preto - MG-700BK;https://m.media-amazon.com/images/I/51BM+Wr6g8L._AC_SY300_SX300_.jpg;21,2;16,2;5,4;cm;162;g
7898555210875;Mouse Gamer C3Tech USB Buzzard Com Led Multicolor 6 Botões 3200 DPI Designer Ergonômico USB Gold Preto - MG-110BK;https://m.media-amazon.com/images/I/51IN2YukUrL.__AC_SX300_SY300_QL70_ML2_.jpg;19;14,2;5,2;cm;130;g
7897975003807;Mouse Gamer 3406FAL 6400 DPI USB 2.0 Preto Dazz;https://m.media-amazon.com/images/I/41vJxtRRBkL.__AC_SX300_SY300_QL70_ML2_.jpg;19,6;14,2;6;cm;110;g
7898555210868;C3Tech Mouse Gamer com fio MG-100BK Harpy Iluminacao LED ergonômico 6 botões 3200 dpi USB Gold Cabo de nylon;https://m.media-amazon.com/images/I/41BgEgQbEqL.__AC_SX300_SY300_QL70_ML2_.jpg;20;14,8;6,4;cm;115;g
7898555212039;Mouse C3 Tech Gamer Mg-10BK 2400DPI 6B USB Led - Preto;https://m.media-amazon.com/images/I/61kfgdldEML.__AC_SX300_SY300_QL70_ML2_.jpg;19;14,2;5,2;cm;180;g
7898555215726;;;6,7;4;12,5;cm;105;g
7898555218314;C3Tech Mouse Gamer com fio MG-120BK Preto com Iluminação Multicores cabo com 150cm Revestimento em Nylon 3200DPI;https://m.media-amazon.com/images/I/41K4nLVotZL.__AC_SX300_SY300_QL70_ML2_.jpg;21,2;16,2;5,2;cm;100;g
7898555218611;C3Tech Mouse Gamer com fio MG-140CB Preto Led multicor Cabo 145cm Design ergonomico 6Botoes configuraveis Software de configuracao 4800DPI;https://m.media-amazon.com/images/I/41RJuRt+3rL._AC_SY300_SX300_.jpg;22,7;15,5;5,1;cm;110;g
7898555218338;C3Tech Mouse Gamer com fio MG-400BK Rumble com Iluminação RGB cabo com 150cm e Revestimento em Nylon, ate 6400DPI;https://m.media-amazon.com/images/I/31NlOIdRAOL.__AC_SX300_SY300_QL70_ML2_.jpg;21,2;16,2;5,2;cm;143;g
7898555213173;;;7,4;4,1;12,8;cm;165;g
7898554607348;;;7,5;3,9;12,9;cm;200;g
7899298628552;Mouse Com Fio MCI 10 Preto Intelbras;https://m.media-amazon.com/images/I/51j3ffbJ+lL._AC_SY300_SX300_.jpg;12;8,2;4,6;cm;100;g
7899298628545;Mouse Com Fio MCI 20 Preto Intelbras;https://m.media-amazon.com/images/I/51j3ffbJ+lL._AC_SY300_SX300_.jpg;11,6;8,2;4,6;cm;100;g
7899298640356;Mouse Sem Fio MSI100 Preto Intelbras;https://m.media-amazon.com/images/I/41y46qcpeQL.__AC_SX300_SY300_QL70_ML2_.jpg;19;11,9;3,3;cm;97;g
7899298640363;Mouse Sem Fio MSI200 Preto Intelbras;https://m.media-amazon.com/images/I/410RgTveUJL.__AC_SY300_SX300_QL70_ML2_.jpg;19;12;5;cm;120;g
7899298640332;Mouse Sem Fio MSI50 Preto Intelbras;https://m.media-amazon.com/images/I/41bq4v4ejgL.__AC_SY300_SX300_QL70_ML2_.jpg;20;15;6;cm;110;g
7899298640349;Mouse Sem Fio MSI55 Preto Intelbras;https://m.media-amazon.com/images/I/51l+jmfarWL._AC_SX300_SY300_.jpg;18,9;11,8;3,7;cm;110;g
7897975088477;Mouse Iron, Maxprint, Mouses, Preto;https://m.media-amazon.com/images/I/711QgKw7OLL.__AC_SY300_SX300_QL70_ML2_.jpg;14,8;9,6;3,8;cm;14;g
7897975017286;MOUSE MOUSE OFFICEEASY;https://m.media-amazon.com/images/I/41VHQc+xcrL._AC_SY300_SX300_.jpg;12,8;7;4;cm;58;g
7898939561036;Mini Mouse USB 1000 Dpi Newlink FIT MO303C - Preto;https://m.media-amazon.com/images/I/41jorWQqVAL.__AC_SX300_SY300_QL70_ML2_.jpg;11,2;7,6;3,6;cm;50;g
7899838876849;Mouse Com Fio Mid 1200dpi Conexão Usb Cabo de 120cm 3 Botões Textura Fosca Branco - MO294;https://m.media-amazon.com/images/I/41yfWXhRDkL.__AC_SX300_SY300_QL70_ML2_.jpg;13,4;7,6;3,6;cm;200;g
7898595270501;Mouse Gamer Action 6 Botoes Led 7 Cores OEX Game MS300 Preto;https://m.media-amazon.com/images/I/418OIyOYk8L.__AC_SX300_SY300_QL70_ML2_.jpg;19,6;14,2;5,6;cm;115;g
7898562616264;Combo Gamer Arena - Mouse Gamer 2.400 DPI + Mousepad 290X230 MM - OEX;https://m.media-amazon.com/images/I/619MH9Aqm2L.__AC_SX300_SY300_QL70_ML2_.jpg;25,2;17,8;5;cm;320;g
7898562614505;Kit Mouse E Mousepad Stage 6 Botoes Led OEX Game MC101 Preto;https://m.media-amazon.com/images/I/61yVKdPR5GL.__AC_SX300_SY300_QL70_ML2_.jpg;24,4;18;5,4;cm;260;g
7898595272529;Combo War Mouse e Mouse Pad MC100 - Oex;https://m.media-amazon.com/images/I/61CnRawYikL.__AC_SX300_SY300_QL70_ML2_.jpg;24,2;18,4;5,4;cm;300;g
7898587272384;Mouse Gamer Ultra Leve Dyon-X MS322S 7 Botoes OEX Game Preto;https://m.media-amazon.com/images/I/416M4LZGOHL.__AC_SX300_SY300_QL70_ML2_.jpg;21,4;15,4;5,4;cm;72;g
7898562617216;;;4,5;13;7;cm;135;g
7898587275323;OEX - Mouse Wireless Standard - MS412 - Preto;https://m.media-amazon.com/images/I/51gok7NC6iL.__AC_SX300_SY300_QL70_ML2_.jpg;12,2;12;3,4;cm;47;g
7898554605481;Mouse USB OML-101 800 DPI Preto Fortrek;https://m.media-amazon.com/images/I/51dZN0GeahL.__AC_SX300_SY300_QL70_ML2_.jpg;16,6;11,2;5,6;cm;80;g
7898942722530;Fortrek OM-103BK Mouse USB 1600dpi, Preto;https://m.media-amazon.com/images/I/61SfsA9x+gL._AC_SY300_SX300_.jpg;20,6;12,8;3,8;cm;100;g
7898554602428;Fortrek Spider Tarantula OM-702 Mouse Gamer, Preto/Vermelho;https://m.media-amazon.com/images/I/51MV3hxUazL.__AC_SX300_SY300_QL70_ML2_.jpg;21,8;16,4;6;cm;220;g
7899744028097;5+ Mouse, Santana Centro, Usb, 1000 dpi, Office, Preto, 015-0043;https://m.media-amazon.com/images/I/61ZAxqMcHKL.__AC_SX300_SY300_QL70_ML2_.jpg;11,8;4,6;4,2;cm;70;g
7898562615250;OEX Mp302 Mousepad Shot, Acessórios Para Computador, Preto, Grande;https://m.media-amazon.com/images/I/51bKXEeKXNL.__AC_SX300_SY300_QL70_ML2_.jpg;36,6;6,4;6;cm;0,39;g
7898562615397;Mousepad Gel Oex Mp200 Confort Azul;https://m.media-amazon.com/images/I/41EoV9BfByL.__AC_SX300_SY300_QL70_ML2_.jpg;26,4;14;2,8;cm;145;g
7898562619685;OEX Mousepad Gel Confort MP200 - Azul Turquesa, Tamanho único;https://m.media-amazon.com/images/I/41R-ysFNCnL.__AC_SX300_SY300_QL70_ML2_.jpg;27,6;22,5;2;cm;145;g
7898562619678;OEX Mousepad Gel Confort MP200 - Chumbo;https://m.media-amazon.com/images/I/41YkHZZsrAL.__AC_SX300_SY300_QL70_ML2_.jpg;25,4;20;1;cm;145;g
7898562619661;;;22,5;2;19,5;cm;145;g
7898555211070;C3Tech Mouse Pad MP-50 Com Apoio Ergonomico e descanso do Pulso;https://m.media-amazon.com/images/I/511xtBACGAL.__AC_SX300_SY300_QL70_ML2_.jpg;24;19,2;1;cm;50;g
7898491469917;;;23,5;20;2,2;cm;180;g
7898554607676;Mouse Pad de Couro Premium FK265M 700 x 300mm Preto Fortrek;https://m.media-amazon.com/images/I/81tgBFWDIWL.__AC_SX300_SY300_QL70_ML2_.jpg;31,2;6,4;6;cm;313;g
7897975082246;Mouse Pad Nightmare Control (Grande) Dazz, Outros acessórios para notebooks, Multicor, 624939;https://m.media-amazon.com/images/I/51pfA9wdy+L._AC_SX300_SY300_.jpg;39,8;7,6;7,2;cm;0,36;g
7899718705535;;;3600;600;600;cm;280;g
7898700014648;ELG, Mousepad Desk Mat MPEL-DG, Feltro Premium, Porta-copo em Courino, 600x300x3mm;https://m.media-amazon.com/images/I/51hbj+di10L._AC_SY300_SX300_.jpg;33,6;6,2;6;cm;180;g
7898554605627;Mouse Pad Gamer Speed MPG-101 Azul Fortrek;https://m.media-amazon.com/images/I/81yZKnXyaiL.__AC_SX300_SY300_QL70_ML2_.jpg;27,6;6,2;5,4;cm;180;g
7898554606983;Mouse Pad Gamer Speed MPG-101 Verde Fortrek;https://m.media-amazon.com/images/I/81luQtmB-hL.__AC_SX300_SY300_QL70_ML2_.jpg;28,6;6,2;6,2;cm;190;g
7898554606990;Mouse Pad Gamer Speed MPG-101 Vermelho Fortrek;https://m.media-amazon.com/images/I/81Gf-3IGXkL.__AC_SX300_SY300_QL70_ML2_.jpg;29;6;6;cm;190;g
7898554605634;Mouse Pad Gamer SPEED MPG102 Preto FORTREK;https://m.media-amazon.com/images/I/71KsXR+FRSL._AC_SY300_SX300_.jpg;40,7;7,9;7,7;cm;340;g
7898554607379;Mouse Pad Gamer Speed MPG-102 Preto Fortrek;https://m.media-amazon.com/images/I/81fUWAq7U6L.__AC_SX300_SY300_QL70_ML2_.jpg;39;7,6;7,6;cm;350;g
7898554607003;Mouse Pad Gamer Speed MPG-102 Verde Fortrek;https://m.media-amazon.com/images/I/6180zcfxYKL.__AC_SX300_SY300_QL70_ML2_.jpg;37;7,8;7,6;cm;360;g
7897975082277;Mouse Pad Nightmare Speed (Grande) Dazz, Outros acessórios para notebooks;https://m.media-amazon.com/images/I/91s72EEHcXL.__AC_SY300_SX300_QL70_ML2_.jpg;38,2;8,4;7,2;cm;0,36;g
7898700014358;ELG, Mousepad Gamer Merak, Speed, Poliéster e SBR, Superfície Tratada Termicamente, Medium, 400x300x3mm;https://m.media-amazon.com/images/I/51Da2sK+MPL._AC_SY300_SX300_.jpg;34;7;6;cm;300;g
7898476320745;Mouse Pad Multi com Apoio Gel Pequeno Preto - AC021;https://m.media-amazon.com/images/I/51AbASThmNL.__AC_SX300_SY300_QL70_ML2_.jpg;26,8;18,4;3;cm;0,2;g
7897975037017;Mouse Pad, Azul, Maxprint, 603550;https://m.media-amazon.com/images/I/51ensdrDjfL.__AC_SY300_SX300_QL70_ML2_.jpg;22,9;22,2;0,7;cm;200;g
7898691020031;Mouse Pad Gamer Motospeed P40 Grande Preto 400mmX300mm - Superficie rigida, Base Emborrachada e borda infinita;https://m.media-amazon.com/images/I/31WxszLoniL.__AC_SX300_SY300_QL70_ML2_.jpg;10;10;2;cm;0,45;g
7898963836322;Mousepad Motospeed P60 Grande Extra Large XXL;https://m.media-amazon.com/images/I/71xgjslWs3L.__AC_SY300_SX300_QL70_ML2_.jpg;32,2;9,6;8,6;cm;650;g
7898476327102;Puxador W Wellness - WK113;https://m.media-amazon.com/images/I/515rtcPDuBL.__AC_SX300_SY300_QL70_ML2_.jpg;22,4;18,4;1,2;cm;150;g
7898562615922;Mp304 Mousepad Galaxy, Oex, Acessórios Para Computador, Preto, 48.5875;https://m.media-amazon.com/images/I/71OQivXitdL.__AC_SX300_SY300_QL70_ML2_.jpg;34,8;6,6;6;cm;0,63;g
7898587271592;;;32;24;0,3;cm;135;g
7897975007171;MOUSE CROMA SEM FIO 2.4G 1.600 DPI PRETO;https://m.media-amazon.com/images/I/41AfYNz0O1L.__AC_SX300_SY300_QL70_ML2_.jpg;11,2;7;3,6;cm;65;g
7899838887432;Mouse sem Fio Slim Recarregável Bateria de 400mAh 1600-2400 DPI 4 Botões Multi - MO290;https://m.media-amazon.com/images/I/318JFBGJNhL.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;10,8;2,8;cm;90;g
7898555218352;C3Tech Mouse sem fio Prata M-W50SI - Wifi 2.4Ghz, Receptor Nano USB, 1600DPI, Sensor MX8650, Iluminação, Alcance 10M, Ambidestro, Windows, MacOS, Linux, Chrome;https://m.media-amazon.com/images/I/51UPmmtwtPL.__AC_SX300_SY300_QL70_ML2_.jpg;18,6;11,6;6;cm;57;g
7899838861296;Mouse Sem Fio Wave Recarregável Bateria de Litío e Compacto Multi - MO277;https://m.media-amazon.com/images/I/41GDzVrnG4L.__AC_SX300_SY300_QL70_ML2_.jpg;17,4;11,6;6;cm;300;g
7898555218925;;;6,5;3,8;10,3;cm;60;g
7898555214026;C3 TECH M-W012BK Mouse sem Fio com Tecnologia Free Smart Link, Preto, até 1600 DPI, 40 x 65 x 105 mm;https://m.media-amazon.com/images/I/51suva+xrGL._AC_SX300_SY300_.jpg;17,6;12,2;5,8;cm;60;g
7898555212374;C3Tech M-W20 Mouse sem Fio RC/Nano, Preto/Azul;https://m.media-amazon.com/images/I/51E2cMXc0nL.__AC_SX300_SY300_QL70_ML2_.jpg;15,8;9,8;5,6;cm;100;g
7898555218772;C3Tech Mouse Sem Fio Azul M-W17BL - Wifi 2.4GHz, alcance 12m, Ambidestro, 3 Botões, 1200DPI, Windows, MAC OS, LINUX, CHROME OS;https://m.media-amazon.com/images/I/41P9J1+RAzL._AC_SY300_SX300_.jpg;13;7,4;4,2;cm;48;g
7897975072568;Mouse sem fio 5 botões;https://m.media-amazon.com/images/I/518sasS9qDL.__AC_SX300_SY300_QL70_ML2_.jpg;19,6;9,8;6,6;cm;69;g
7897975049973;Mouse 1000 Dpi, Maxprint, Mouses, Preto, 606157;https://m.media-amazon.com/images/I/41hHWsL2UhL.__AC_SX300_SY300_QL70_ML2_.jpg;12,6;7,2;4,6;cm;61;g
7897975088491;Mouse Techzone Preto/Vermelho, Maxprint, Mouses;https://m.media-amazon.com/images/I/411Dtm+qKeL._AC_SX300_SY300_.jpg;16;9,6;3,8;cm;14;g
7898555210943;Mouse USB, C3Tech, Ms-20Bk, Mouses, 402021060101, Preto;https://m.media-amazon.com/images/I/41fdowOAIKL.__AC_SX300_SY300_QL70_ML2_.jpg;12,5;11,8;4,4;cm;89;g
7898555210950;Mouse USB C3Tech MS-20BL Azul - Compatível com PC e Mac Resoluções até 1000 DPI Com cabo de 115cm Sensor óptico;https://m.media-amazon.com/images/I/51RSCwFSliL.__AC_SX300_SY300_QL70_ML2_.jpg;13,4;8,2;4,2;cm;89;g
7898555210967;Mouse USB C3Tech MS-20RD Vermelho - Compatível com PC e Mac Resoluções até 1000 DPI Com cabo de 115cm Sensor óptico;https://m.media-amazon.com/images/I/41sD-twKREL.__AC_SX300_SY300_QL70_ML2_.jpg;13,6;8,2;4,2;cm;89;g
7898555215764;Mouse USB C3PLUS Preto, MS-35BK;https://m.media-amazon.com/images/I/41Ni5-GbHyL.__AC_SX300_SY300_QL70_ML2_.jpg;12,6;7,6;4,4;cm;50;g
7898555218741;C3Tech Mouse USB Preto MS-35BK 1000DPI Ambidestro Compatível MacOS, Linux, Chrome OS, Windows, PC e Mac;https://m.media-amazon.com/images/I/41BMK2K2HTL.__AC_SX300_SY300_QL70_ML2_.jpg;10,4;7,8;4,4;cm;50;g
7899744050975;;;6,4;11;4;cm;56;g
7897975015671;MOUSE SURFACE AZUL COM FIO 1200DPI USB2.0;https://m.media-amazon.com/images/I/4170RWwVZaL.__AC_SX300_SY300_QL70_ML2_.jpg;15;9;3,3;cm;72;g
7897975015657;MOUSE SURFACE BRANCO COM FIO 1200DPI USB2.0;https://m.media-amazon.com/images/I/31txJY5pKYL.__AC_SX300_SY300_QL70_ML2_.jpg;13,4;8,8;3,2;cm;72;g
7897975015664;MOUSE SURFACE ROSA COM FIO 1200DPI USB2.0;https://m.media-amazon.com/images/I/41COQTfe4UL.__AC_SX300_SY300_QL70_ML2_.jpg;16;8,8;3,5;cm;72;g
7897975015640;Mouse Com Fio Maxprint Universitário USB 2.0 Preto 1200DPI;https://m.media-amazon.com/images/I/411B+26Fn7L._AC_SY300_SX300_.jpg;12,4;7,4;3,8;cm;72;g
7897982201265;Mouse óptico usb Espanha prata 0107 Bright BT 1 UN;https://m.media-amazon.com/images/I/51urIMlyw5L.__AC_SX300_SY300_QL70_ML2_.jpg;10,6;7,2;3,8;cm;0,48;g
7897975003630;Mouse Geek Maxprint USB 2.0 com led;https://m.media-amazon.com/images/I/511srt3nMfL.__AC_SX300_SY300_QL70_ML2_.jpg;15,8;7,5;4,5;cm;0,06;g
7899744067324;5+ Mouse 5 Gamer Start 2.0 - Preto/Vermelho;https://m.media-amazon.com/images/I/51tzA18RUmL.__AC_SX300_SY300_QL70_ML2_.jpg;12,6;8;5,2;cm;100;g
7897975037031;Maxprint 603579 - Mouse Pad Tecido, Preto, 22 x 17.8 cm, 1 Unidade;https://m.media-amazon.com/images/I/51Fc0NusGDL.__AC_SX300_SY300_QL70_ML2_.jpg;21,9;17,8;0,4;cm;15;g
7899838807928;Multimetro Digital Corrente Ac/dc Tensao 200m~1000v Bateria 9v Multilaser - AU325;https://m.media-amazon.com/images/I/61Ib6lpFqrL.__AC_SX300_SY300_QL70_ML2_.jpg;3,2;13,1;10,3;cm;0,17;g
7899298648703;Multi-Visualizador HDMI 4X1 VEX 3004 Preto Intelbras;https://m.media-amazon.com/images/I/4135nK9gXDL.__AC_SX300_SY300_QL70_ML2_.jpg;20,5;15,1;8,1;cm;736;g
7899298645283;Nobreak INTELBRAS Attiv SEG Power BI+;https://m.media-amazon.com/images/I/11kmeEknmvL.__AC_QL70_ML2_.jpg;40;30;25;cm;11;kg
7896637699891;Nobreak Interativo Bivolt Attiv SEG BI+ Preto Intelbras;https://m.media-amazon.com/images/I/41OM8FrSpYL.__AC_SX300_SY300_QL70_ML2_.jpg;30,2;23,4;13,5;cm;5,55;kg
7899298662488;Nobreak Attiv Seno 1000VA Bivolt Preto Intelbras;https://m.media-amazon.com/images/I/613-rXRIJUL.__AC_SX300_SY300_QL70_ML2_.jpg;43,5;23,7;14,4;cm;11;kg
7899298628095;Nobreak Intelbras ATTIV Preto 1200VA Bivolt;https://m.media-amazon.com/images/I/51x5kpXUHSL.__AC_SY300_SX300_QL70_ML2_.jpg;39,4;24,1;14,8;cm;10;kg
7899298628088;Nobreak Intelbras ATTIV Preto 1200VA 220V;https://m.media-amazon.com/images/I/51x5kpXUHSL.__AC_SY300_SX300_QL70_ML2_.jpg;42,9;30,5;14,4;cm;9;kg
7899298635772;Nobreak Intelbras ATTIV Preto 1500VA 220V;https://m.media-amazon.com/images/I/41QZAGqzzDL.__AC_SY300_SX300_QL70_ML2_.jpg;39,6;23,6;14,5;cm;9,8;kg
7899298635857;Nobreak Intelbras ATTIV Preto 1500VA Bivolt;https://m.media-amazon.com/images/I/51Y7T2LThlL.__AC_SX300_SY300_QL70_ML2_.jpg;40,7;24,2;14,8;cm;10;kg
7899298610755;Nobreak Interativo ATTIV 600VA Bivolt Preto Intelbras;https://m.media-amazon.com/images/I/31QQPftGx9L.__AC_SX300_SY300_QL70_ML2_.jpg;32,8;22,7;13,7;cm;6,5;kg
7896637699877;Nobreak Interativo ATTIV 700VA 220V Preto Intelbras;https://m.media-amazon.com/images/I/41XjC4siG1S.__AC_SY300_SX300_QL70_ML2_.jpg;29,1;23;14;cm;5;kg
7896637699884;Nobreak Interativo ATTIV 700VA Bivolt Preto Intelbras;https://m.media-amazon.com/images/I/419buQ91BVL.__AC_SX300_SY300_QL70_ML2_.jpg;29,2;23,4;14;cm;6,57;kg
